"MU";"5107800";"      Santo Antônio de Leverger";"4800";"3000";"4236";"3720";"4559";"5094";"-";"6025";"4889";"6302";"5031";"4800";"6300";"5400";"7410";"6960";"6000";"6000";"6320";"5000";"6000";"6600"
"MU";"5108402";"      Várzea Grande";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"MI";"51018";"    Alto Pantanal";"-";"-";"-";"-";"-";"2750";"4317";"3000";"3624";"4232";"3500";"4061";"4439";"4200";"4973";"4981";"7084";"5524";"5296";"5413";"7286";"4125"
"MU";"5101605";"      Barão de Melgaço";"-";"-";"-";"-";"-";"-";"-";"-";"10000";"-";"-";"-";"-";"-";"-";"-";"-";"...";"...";"5000";"5700";"5700"
"MU";"5102504";"      Cáceres";"-";"-";"-";"-";"-";"0";"3000";"3000";"3200";"4200";"3500";"4000";"5100";"4200";"5000";"5000";"7380";"6000";"5500";"5500";"7800";"4000"
"MU";"5103437";"      Curvelândia";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"MU";"5106505";"      Poconé";"-";"-";"-";"-";"-";"2750";"4373";"-";"6000";"7600";"-";"6186";"2786";"4200";"4800";"4800";"4800";"4080";"3900";"4948";"3888";"4971"
"ME";"5105";"  Sudeste Mato-grossense";"4001";"4450";"3765";"4223";"4133";"4389";"4583";"4466";"4206";"6117";"5760";"6019";"6392";"4598";"6269";"5917";"6675";"6508";"5662";"6236";"6939";"6658"
"MI";"51019";"    Primavera do Leste";"4506";"4835";"4246";"4635";"4661";"4616";"5123";"4907";"4267";"6018";"6053";"6062";"6222";"4701";"6351";"5915";"6714";"6600";"5603";"6300";"7140";"6990"
"MU";"5102678";"      Campo Verde";"4796";"5127";"4374";"4730";"4752";"4415";"5123";"5080";"4234";"6021";"6032";"6021";"6023";"5400";"6326";"5719";"6594";"6600";"5640";"6300";"6900";"6600"
"MU";"5107040";"      Primavera do Leste";"4162";"4347";"3924";"4393";"4427";"4821";"-";"4750";"4293";"6015";"6069";"6096";"6374";"4147";"6372";"6097";"6810";"6600";"5580";"6300";"7260";"7200"
"MI";"51020";"    Tesouro";"3274";"4228";"3224";"4237";"4237";"4677";"4176";"4056";"4239";"6209";"5900";"6312";"6523";"3944";"5941";"5979";"6611";"6564";"5835";"5954";"6596";"6296"
"MU";"5101209";"      Araguainha";"...";"-";"-";"-";"-";"-";"-";"-";"...";"-";"-";"5400";"7200";"4500";"5100";"5100";"5200";"5200";"6000";"6600";"5800";"6600"
"MU";"5103908";"      General Carneiro";"-";"-";"6000";"-";"-";"5500";"2700";"3000";"3600";"5703";"5441";"6184";"6184";"2880";"5416";"6000";"6600";"6600";"5400";"5400";"6000";"6000"
"MU";"5104203";"      Guiratinga";"3600";"4530";"2400";"4323";"4323";"3600";"3600";"3900";"4000";"6000";"6033";"6600";"6900";"4200";"6300";"6000";"6900";"6480";"5700";"6100";"6900";"6300"
"MU";"5106653";"      Pontal do Araguaia";"-";"-";"-";"-";"-";"-";"3000";"-";"-";"-";"...";"...";"...";"...";"6000";"3800";"4800";"6000";"5100";"5400";"5851";"5400"
"MU";"5106703";"      Ponte Branca";"-";"-";"-";"-";"-";"-";"3531";"-";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"4800"
"MU";"5107008";"      Poxoréu";"3205";"4050";"3780";"3730";"3730";"4800";"3163";"4700";"4354";"6030";"5668";"6000";"6316";"3900";"6034";"6038";"6600";"6600";"5400";"6300";"6840";"6600"
"MU";"5107198";"      Ribeirãozinho";"-";"-";"-";"-";"-";"3600";"-";"4800";"4200";"7200";"7200";"6000";"6300";"4800";"5580";"5700";"5760";"6300";"8000";"6000";"6100";"6300"
"MU";"5108105";"      Tesouro";"3000";"4200";"2400";"5130";"5130";"4200";"5165";"4200";"5400";"7200";"6600";"6900";"6900";"4800";"6100";"6000";"6780";"6400";"5600";"6100";"7100";"6600"
"MU";"5108204";"      Torixoréu";"-";"-";"-";"-";"-";"-";"4947";"4200";"-";"4800";"5100";"6000";"6000";"4800";"7032";"6600";"6600";"8400";"5100";"5400";"6000";"5400"
"MI";"51021";"    Rondonópolis";"3599";"4168";"3221";"3681";"3564";"3650";"4711";"4238";"3892";"6218";"5105";"5539";"6386";"4570";"6370";"5906";"6551";"6408";"5586";"6113";"6998";"6399"
"MU";"5103601";"      Dom Aquino";"4104";"4681";"4147";"3910";"3984";"6000";"4200";"4750";"4200";"6000";"5718";"6055";"5456";"4085";"6000";"5700";"6591";"6000";"5400";"6300";"6840";"6600"
"MU";"5104609";"      Itiquira";"3090";"3700";"1620";"2955";"2955";"3030";"4200";"3780";"3600";"6300";"4800";"5100";"6600";"4800";"6600";"6000";"6400";"6420";"5600";"6100";"7080";"6300"
"MU";"5104807";"      Jaciara";"4500";"4754";"4260";"4560";"4560";"4200";"5403";"5400";"4607";"6042";"5744";"5740";"5744";"4290";"5700";"5700";"6600";"6600";"5640";"6000";"6900";"6300"
"MU";"5105200";"      Juscimeira";"3518";"3573";"3598";"4126";"4126";"4200";"5400";"4500";"4560";"5800";"5400";"5700";"5700";"4000";"5700";"5400";"6600";"6600";"5640";"6000";"6840";"6300"
"MU";"5106372";"      Pedra Preta";"3137";"5100";"2400";"3600";"2541";"2646";"5008";"4800";"3600";"7500";"6023";"6600";"6600";"4200";"6850";"6000";"6780";"6420";"5600";"6100";"7080";"6900"
"MU";"5107602";"      Rondonópolis";"2880";"2400";"3000";"3300";"3300";"2400";"-";"3800";"3800";"5760";"4800";"5700";"6600";"4800";"6100";"6000";"6780";"6420";"5600";"6180";"6900";"6300"
"MU";"5107297";"      São José do Povo";"-";"-";"-";"-";"-";"-";"1500";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"MU";"5107404";"      São Pedro da Cipa";"-";"-";"-";"-";"-";"-";"3100";"-";"-";"-";"3900";"5400";"5400";"4000";"5400";"5400";"6300";"6300";"5400";"6000";"6600";"5400"
"MI";"51022";"    Alto Araguaia";"3711";"4083";"3370";"4416";"3517";"4818";"4122";"3966";"4800";"5971";"6658";"6705";"6654";"5082";"6246";"5872";"6944";"6459";"5776";"6828";"6642";"6862"
"MU";"5100300";"      Alto Araguaia";"3000";"4200";"3000";"3600";"3600";"3000";"3000";"3000";"4800";"7200";"6000";"6000";"6000";"4800";"6200";"6000";"7200";"6480";"5600";"6000";"6160";"6600"
"MU";"5100409";"      Alto Garças";"4200";"5203";"3000";"4800";"2927";"4000";"4200";"4200";"4800";"6000";"6914";"6600";"6300";"4800";"6200";"5700";"6600";"6360";"5600";"6600";"6200";"6900"
"MU";"5100607";"      Alto Taquari";"3600";"3600";"3600";"4200";"4200";"5400";"4200";"4200";"4800";"5700";"6600";"7020";"7200";"5400";"8100";"6000";"7200";"6550";"6000";"7200";"7200";"6900"
